Name,Price,CPU,RAM,GPU,Storage,Screen Size,Screen Resolution,Panel,Screen frequency,Weight,URL
Not Found,45.990.000đ,AMD Ryzen 7 6800H,16GB,NVIDIA GeForce RTX 3070 Ti Laptop GPU,1TB M.2 NVMe™ PCIe® 4.0 SSD,15.6 inches,2560 x 1440 pixels (2K),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g15-g513rw-hq223w.html
Not Found,21.720.000đ,Intel Core i5 Tiger Lake1135G72.40 GHz,8GB,"NVIDIA GeForce MX350, 2 GB",SSD 512 GB NVMe PCIe,15.6 inches,1080 x 1920 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-s15-s533eq-bn161t.html
Not Found,10.490.000đ,Intel® Core™ i3-1220P,8GB,Intel® UHD Graphics,256GB M.2 NVMe™ PCIe® 3.0 SSD,14 inches,1920 x 1200 pixels (FullHD+),,,,https://cellphones.com.vn/laptop-asus-vivobook-14x-a1403za-ly072w.html
Not Found,8.290.000đ,"Intel® Celeron® Processor N4500 (1.10GHz up to 2.80GHz, 4M Cache)",4GB,Intel UHD Graphics 600,128G EMMC SSD,11.6 inches,1366 x 768 pixels (HD+),,,,https://cellphones.com.vn/laptop-asus-e210ka-gj031t.html
Not Found,30.790.000đ,"AMD Ryzen 7-5800H 3.20GHz upto 4.40GHz, 8 cores 16 threads",16GB,NVIDIA® GeForce® RTX 3060 6GB GDDR6,512GB M.2 NVMe™ PCIe® 3.0 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-fa506qm-hn016t.html
Not Found,19.990.000đ,AMD Ryzen 7-5700U 1.8GHz up to 4.3GHz 8MB,8GB,AMD Radeon Graphics,512GB SSD M.2 PCIE,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ua-ec024t.html
Not Found,10.990.000đ,"Intel® Core™ i3-1220P Processor 1.1 GHz (12M Cache, up to 4.4 GHz, 10 cores)",8GB,Intel® UHD Graphics,256GB M.2 NVMe™ PCIe® 3.0 SSD,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-14-x1402za-eb100w.html
Not Found,55.990.000đ,AMD Ryzen 9 5900HX 3.3GHz up to 4.6GHz 16MB,16GB,NVIDIA GeForce RTX™ 3070 8GB GDDR6 With ROG Boost up to 1660MHz at 115W (130W with Dynamic Boost),1TB SSD PCIE G3X4 (2 slot),15.6 inches,1080 x 1920 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-strix-scar-g15-g533qr-hf113t.html
Not Found,18.290.000đ,Intel Core i5-1135G7 0.9GHz up to 4.2GHz 8MB,8GB,Intel Iris Xe Graphics,512GB SSD M.2 PCIE G3X4 (Còn trống 1 khe SSD M.2 PCIE),14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-a415ea-eb360t.html
Not Found,Liên hệ để báo giá,"Intel Core Ultra 9 285H 2.9 GHz (24MB Cache, up to 5.4 GHz, 16 lõi, 16 luồng)",32GB,NVIDIA GeForce RTX 5070 Ti 12GB GDDR7Intel Arc Graphics,"1TB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ SATA hoặc NVMe, tối đa 2TB)",16 inches,2560 x 1600 (WQXGA),,,,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g16-gu605cr-qr107w.html
Not Found,Liên hệ để báo giá,"Intel Core i7-12650H 2.3 GHz (24M Cache, up to 4.7 GHz, 10 lõi: 6 P / 4 E)",8GB,NVIDIA GeForce RTX 3070 8GB GDDR6,512GB PCIe 3.0 NVMe M.2 SSDTrống 1 khe SSD M.2,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-dash-f15-x517zr-hn086w.html
Not Found,44.790.000đ,AMD Ryzen 9 5900HX,16GB,NVIDIA® GeForce RTX™ 3060 6GB,1TB SSD NVMe M.2 PCIe Gen 3 x 4,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-strix-scar-15-g533qm.html
Not Found,20.490.000đ,"Intel® Core™ i5-11400H 2.7 GHz (12M Cache, up to 4.5 GHz, 6 Cores)",8GB,NVIDIA® GeForce RTX™ 3050,512 GB M.2 NVMe™ PCIe® 3.0 SSD,17.3 inches,,,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-f17-fx706hcb-hx105w.html
Not Found,7.990.000đ,Intel Celeron Processor N4020 (2 x 1.10 GHz),4GB,Intel® UHD Graphics 600,256GB M.2 NVMe™ PCIe® 3.0 SSD,15.6 inches,1366 x 768 pixels (HD+),,,,https://cellphones.com.vn/laptop-asus-x515ma-br481t.html
Not Found,10.990.000đ,Intel Core i3-1115G4 1.7GHz up to 4.1GHz 6MB,4GB,Intel UHD Graphics,"512GB SSD M.2 PCIE G3X4 (Còn trống 1 khe 2.5"" SATA)",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-a515ea-bq1530w.html
Not Found,32.990.000đ,"Intel Core i7-1165G7 ( 2.8 GHz - 4.7 GHz / 12MB / 4 nhân, 8 luồng )",16GB,Intel Iris Xe Graphics,1TB SSD M.2 NVMe,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-expertbook-b9400cea-kc1258w.html
Not Found,10.790.000đ,Intel Core i3-1005G1 1.2GHz up to 3.4GHz 4MB,,Intel UHD Graphics,512GB SSD M.2 PCIE G3X2,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-15-x509ja-i3.html
Not Found,Liên hệ để báo giá,Intel® Core™ i7-1260P Processor 2.1 GHz,8GB,Intel UHD Graphics,512GB SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-15-x1502za-ej129w.html
Not Found,Liên hệ để báo giá,Intel Pentium N6000,4GB,Intel UHD Graphics,eMMC 128GB SSD,11.6 inches,1366 x 768 pixels (HD+),,,,https://cellphones.com.vn/laptop-asus-flip-br1100fka-bp0660t.html
Not Found,Liên hệ để báo giá,Intel Core i3-1115G4,8GB,Intel UHD Graphics,SSD 256 GB,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-a515ea-bn1360t.html
Not Found,Liên hệ để báo giá,Intel Core i9-12900H,32GB,NVIDIA® GeForce RTX™ 3080Ti 16GB GDDR6,2TB M.2 NVMe PCIe 4.0 SSD (2 slots),16 inches,2560 x 1600 pixel (2K),,,,https://cellphones.com.vn/laptop-asus-rog-zephyrus-m16-gu603zx-k8025w.html
Not Found,Not Found,,,,,,,,,,https://cellphones.com.vn/laptop-asus-vivobook-s14-s430un.html
Not Found,Not Found,,,,,,,,,,https://cellphones.com.vn/laptop-asus-a512da-ej418t-ryzen-7-3700u-ram-8gb-ssd-512gb-card-man-hinh-radeon-vega-10-15-6-inch-fhd.html
Not Found,Not Found,,,,,,,,,,https://cellphones.com.vn/laptop-asus-fx505ge-bq049t.html
Not Found,Not Found,,,,,,,,,,https://cellphones.com.vn/laptop-asus-fx505ge-bq056t.html
Not Found,Liên hệ để báo giá,Intel Core I7 8750H,,GeForce GTX 1050Ti 4GB,,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-gl503ge-en021t.html
Not Found,Not Found,,,,,,,,,,https://cellphones.com.vn/laptop-asus-f560ud-bq400t.html
Not Found,Not Found,,,,,,,,,,https://cellphones.com.vn/laptop-asus-fx505ge-bq037t.html
Not Found,Liên hệ để báo giá,Intel Core i7 8750H,,GeForce GTX 1060Ti 4GB,,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-fx505gm-es011t.html
Not Found,Liên hệ để báo giá,Intel Core i7 8750H,,Geforce RTX 2070 8GB,,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-gl704gw-ev048t.html
Not Found,Liên hệ để báo giá,Intel Core i7 8750H,,GeForce GTX 1060 6GB,,15.6 inches,1080 x 1920 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-gx531gm-es004t.html
Not Found,9.890.000đ,Intel Core i3 7020U 2.3 Ghz,,Intel HD graphics 520,,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-x507ua-ej313t.html
Not Found,Liên hệ để báo giá,Intel Core i5-8300H,,GeForce GTX 1050Ti 4GB,,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-fx504ge-e4138t.html
Not Found,Liên hệ để báo giá,"Core i5-8265U (Whiskey Lake)1.6Ghz (upto 3.90GHz, 4Cores, 8Threads, 6MB Cache, FSB 4GT/s)",,Intel UHD 620M,512GB SSD PCIe  + Dư 1 Khe gắn HDD/ SSD Sata,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-s431fa-eb511t-i5-8265u-ram-8gb-ssd-512gb-14inch.html
Not Found,20.950.000đ,Intel Core i5-9300H 2.4GHz up to 4.1GHz 8MB,,NVIDIA GeForce GTX 1650 4GB GDDR5 + Intel UHD Graphics 630,"512GB SSD PCIE G3X4, x1 slot 2.5"" SATA (HDD/SSD)",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g531gt-i5.html
Not Found,22.890.000đ,Intel Core i7-9750H 2.6GHz up to 4.5GHz 12MB,,NVIDIA GeForce GTX 1650 4GB GDDR5 + Intel UHD Graphics 630,"512GB SSD PCIE G3X4, x1 slot 2.5"" SATA (HDD/SSD)",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g531gt.html
Not Found,Liên hệ để báo giá,"Snapdragon X  X1 26 100 (30MB Cache, up to 2.97GHz,  8 lõi, 8 luồng)",16GB,Qualcomm Adreno GPU,512GB M.2 NVMe PCIe 4.0 SSD,14 inches,1920 x 1200 pixels (WUXGA),,,,https://cellphones.com.vn/laptop-asus-zenbook-a14-ux3407qa-qd347ws.html
Not Found,Liên hệ để báo giá,Intel Core i5-10210U 1.6GHz up to 4.2GHz 6MB,,NVIDIA GeForce MX250 2GB GDDR5 + Intel UHD Graphics,512GB SSD M.2 PCIE G3X2,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-zenbook-14-ux434flc.html
Not Found,Liên hệ để báo giá,Intel Core i3-8145U 2.1GHz up to 3.9GHz 4MB,,Intel UHD Graphics 620,512GB SSD M.2 PCIE G3X2,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-a512fa-ej1170t-i3-8145u-ram-4gb-ssd-512gb-15-6inch.html
Not Found,27.190.000đ,"Intel® Core™ i5-10210U Processor (6M Cache, up to 4.10 GHz)",,NVIDIA GeForce MX250 2GB GDDR5,512GB SSD PCIE,14 inches,1080 x 1920 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-ux481fl-bm048t-core-i5-10210u-ram-8gb-ssd-512gb-14inch-vga-2gb.html
Not Found,38.890.000đ,AMD Ryzen 7 5800H,16GB,Geforce RTX 3060 6GB,1TB SSD NVMe M.2 PCIe Gen 3 x 4,17.3 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-strix-g17-g713qm.html
Not Found,Liên hệ để báo giá,Intel Core i5-10210U 1.6GHz up to 4.2GHz 6MB,,Intel UHD Graphics 620,512GB SSD M.2 PCIE G3X2,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-ux434fac-a6116t-core-i5-10210u-ram-8gb-ssd-512gb-14inch.html
Not Found,23.990.000đ,Intel Core i5-10210U 1.6GHz up to 4.2GHz 6MB,,Intel UHD Graphics 620,512GB SSD M.2 PCIE G3X2,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-ux434fac-a6064t-i5-10210u-ram-8gb-ssd-512gb-14inch.html
Not Found,16.400.000đ,"AMD Ryzen 5 3550H ( 2.1 GHz - 3.7 GHz / 4MB / 4 nhân, 8 luồng )",,NVIDIA GeForce GTX 1650 4GB GDDR5 / AMD Radeon Vega 8 Graphics,"512GB SSD M.2 NVMe,  1 x 2.5"" SATA , 1 x M.2 NVMe",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-fx505dt-al118t-amd-ryzen-5-3550h-ram-8gb-ssd-512gb-15-6inch-120hz-vga-4gb.html
Not Found,Liên hệ để báo giá,Intel Core i7-8750H 2.2GHz upto 4.1GHz,,NVIDIA GeForce GTX 1650,512GB SSD M.2 PCIe + 1 slot HDD 2.5,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-fx505ge-al440t-i7-8750h.html
Not Found,Liên hệ để báo giá,Intel Core i5-9300H 2.4GHz up to 4.1GHz 8MB,,NVIDIA GeForce GTX 1650 4GB GDDR5 + Intel UHD Graphics 630,512GB SSD PCIE G3X4,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-g531gt-al007t-i5-9300h.html
Not Found,Not Found,,,,,,,,,,https://cellphones.com.vn/laptop-asus-s430fa-eb321t-core-i5-8265u-ram-4gb-ssd-512gb-14-inch.html
Not Found,Liên hệ để báo giá,"Intel Core i7-9750H (2.6GHz upto 4.5GHz, 6Cores, 12Threads, 12MB cache, FSB 8GT/s)",,NVIDIA GeForce GTX 1050,512GB SSD M.2 PCIe3x4 + 1 slot HDD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-g531gd-al034t-i7-9750h.html
Not Found,21.950.000đ,AMD Ryzen 7 4800H 2.9GHz up to 4.2GHz 8MB,8GB,NVIDIA GeForce GTX 1650Ti 4GB GDDR6 + AMD Radeon™ Graphics,"512GB SSD M.2 PCIE G3X2, 1x slot SATA3 2.5""",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-fa506ii-al016t-amd-ryzen-7-4800h-ram-8gb-ssd-512gb-15-6inch-144hz-vga-4gb.html
Not Found,12.990.000đ,Intel Core i3-8145U 2.1 GHz,,Intel UHD Graphics 620,"HDD: 1 TB, (Hỗ trợ thay thế SSD M.2 SATA 3)",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-a512fa-ej117t-i3-8145u-bac.html
Not Found,Liên hệ để báo giá,Intel Core I5 8265U 1.6 GHz,,Intel UHD Graphics 620,,13.3 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-zenbook-13-ux333fa-a4046t.html
Not Found,51.990.000đ,AMD Ryzen™ 9 6900HS Mobile Processor,32GB,NVIDIA® GeForce RTX™ 3070 Ti Laptop GPU,1TB SSD,15.6 inches,2560x1440 (Quad HD),,,,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g15-ga503rw-ln076w.html
Not Found,Liên hệ để báo giá,Intel Core i5 8265U 1.6 GHz,,Intel UHD Graphics 620,SSD 256GB NVMe PCIe,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-ux433fa-a6113t-i5-8625u-bac.html
Not Found,Not Found,,,,,,,,,,https://cellphones.com.vn/laptop-asus-f560ud-bq400t-i5-8250u-den.html
Not Found,35.490.000đ,"Intel Core i7-12700H (2.30 GHz, Turbo Boost 4.7 GHz, 14 lõi / 20 luồng, 24 MB)",16GB,NVIDIA GeForce RTX 3060 6 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",15.6 inches,2560 x 1440 pixels,,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-scar-15-g533zm-ln2210w.html
Not Found,52.990.000đ,"Intel Core i7-9750H (2.6GHz upto 4.5GHz, 6Cores, 12Threads, 12MB cache, FSB 8GT/s)",,NVIDIA GeForce RTX 2060 6GB GDDR6,512GB SSD M.2 PCIe3X4 (Hỗ trợ RAID 0),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-gx502gv-es018t-i7-9750h.html
Not Found,35.990.000đ,AMD Ryzen 7 4800HS 2.9GHz up to 4.2GHz 8MB,16GB,NVIDIA GeForce RTX 2060 6GB GDDR6 with Max-Q Design (ROG Boost),512GB SSD PCIE G3X4,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g15-ram-16gb.html
Not Found,15.450.000đ,Bộ xử lý Intel® Core™ i5 10210U,,Intel UHD Graphics,512GB SSD PCIe (M.2 2280),15.6 inches,1080 x 1920 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-a512fa-ej1281t-i5-10210u-ram-8gb-ssd-512gb-15-6inch.html
Not Found,18.900.000đ,"AMD Ryzen™ R5-4500U Processor, 6 nhân 6 luồng",,AMD Radeon™Graphics,512GB M.2 PCIE G3x2 NVME SSD,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-zenbook-14-um425ia.html
Not Found,31.490.000đ,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,8GB,Intel Iris Xe Graphics,512GB M.2 NVMe PCIe 3.0 SSD,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-zenbook-ux482ea-ka081t.html
Not Found,Liên hệ để báo giá,"Intel Core i7-8565U (1.80GHz Up to 4.60 GHz, 4Cores, 8Threads, 8MB Cache, FSB 4GT/s)",,Intel UHD Graphics 620,512GB SSD M.2 PCIe,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-ux433fa-a6111t-core-i7-8565u-ram-8gb-ssd-512gb-14-inch.html
Not Found,11.990.000đ,"AMD AMD Ryzen 3 3250U 2.6 GHz up to 3.5Hz, 4MB",,Radeon™ Vega 3 Graphics,512GB M.2 NVMe™ PCIe® 3.0 SSD,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-vivobook-14-a412da.html
Not Found,35.190.000đ,Intel Core i7-10510U 1.8GHz up to 4.9GHz 8MB,,NVIDIA GeForce MX250 2GB GDDR5 + Intel UHD Graphics,1TB SSD M.2 PCIE G3X2,14 inches,1080 x 1920 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-ux481fl-bm049t-core-i7-10510u-ram-16gb-ssd-1tb-14ich-vga-2gb.html
Not Found,109.000.000đ,"AMD Ryzen 9 5900HX, tốc độ 3.3GHz tối đa lên đến 4.6GHz, 16MB bộ nhớ đệm",32GB,NVIDIA GeForce RTX 3080 16GB GDDR6,2TB M.2 NVMe™ PCIe® 3.0 Performance (Còn trống 1 khe SSD M.2 PCIE/Sata3),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-zephyrus-duo-15-se-gx551qs.html
Not Found,21.590.000đ,"Intel® Core™ i7-1165G7, 4.70GHz, 12MB cache, 4 cores 8 threads, 12MB Cache",,Intel® Iris Xe graphics,512GB M.2 NVMe™ PCIe® 3.0 SSD,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-s14-s433ea-i7-ram-16gb.html
Not Found,Liên hệ để báo giá,"Intel Core i7-12650H 2.3 GHz (24M Cache, up to 4.7 GHz, 10 lõi: 6 P / 4 E)",8GB,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,512GB PCIe 3.0 NVMe M.2 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-tuf-dash-f15-fx517ze-hn888w.html
Not Found,35.990.000đ,AMD Ryzen 9 5900HS 3.1GHz up to 4.5GHz 16MB,16GB,NVIDIA® GeForce RTX™ 3050 4GB,512GB SSD PCIE G3X4 (1 Slot),14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g14-ga401qc-hz133t.html
Not Found,Liên hệ để báo giá,Intel Core i5-10210U 1.4GHz up to 4.2GHz 6MB,8GB,Intel Iris Xe Graphics,512GB Dual M.2 NVMe PCIe® 3.0 x4,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-expertbook-b9450fa-bm0324t.html
Not Found,21.990.000đ,Intel Core i5-10210U 1.6GHz up to 4.2GHz 6MB,,NVIDIA GeForce MX250 2GB GDDR5 + Intel UHD Graphics,512GB SSD M.2 PCIE G3X2,13 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-zenbook-13-ux334flc.html
Not Found,Liên hệ để báo giá,AMD Ryzen 5-3500U 2.1GHz up to 3.7GHz 4MB,,NVIDIA GeForce GTX 1050 4GB GDDR5 + Radeon™ Vega 8 Graphics,256GB SSD M.2 PCIE,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-d570dd-e4028t-amd-ryzen-r5-3500u-ram-8gb-ssd-256gb-15-6fhd-inch-vga-gtx1050-4gb.html
Not Found,Liên hệ để báo giá,Intel Core i7-9750H 2.6GHz up to 4.5GHz 12MB,,NVIDIA® GeForce RTX™ 2060 6GB GDDR6,SSD 1TB PCIe® x4,15.6 inches,2160 x 3840 pixels (QHD+),,,,https://cellphones.com.vn/laptop-asus-ux581gv-h2029t-core-i7-9750h-ram-32gb-ssd-1tb-15-6inch-vga-6gb.html
Not Found,Liên hệ để báo giá,Intel Core i7-8565U 1.8GHz up to 4.6GHz 8MB,,NVIDIA GeForce MX250 2GB GDDR5 + Intel UHD Graphics 620,512GB SSD M.2 PCIE G3X2,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-s531fl-bq192t-i7-8565u-ram-8gb-ssd-512gb-15-6inch-vga-2gb.html
Not Found,Liên hệ để báo giá,"Intel®Core™ i5-12450H 2.0 GHz (12M Cache, tối đa 4.4 GHz, 8 nhân)",16GB,NVIDIA GeForce RTX 3050,512GB M.2 NVMe PCIe 3.0 SSD,16 inches,1080 x 1920 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-pro-16-oled-k6602zc-mx079w.html
Not Found,Liên hệ để báo giá,"AMD Ryzen 9 6900HX (8 lõi / 16 luồng, 20MB cache, up to 4.9 GHz max boost)",16GB,NVIDIA GeForce RTX 3070 Ti 8GB GDDR6  AMD Radeon Graphics,1TB PCIe 4.0 NVMe M.2 SSD1 khe M.2 trống,15.6 inches,2560 x 1440 pixels (2K),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g15-g513rw-hq152w.html
Not Found,Liên hệ để báo giá,Intel Core i5-1135G7,8GB,Intel UHD Graphics,256GB SSD,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-f415ea-ub51.html
Not Found,17.890.000đ,AMD Ryzen 7 4700U 2.0GHz up to 4.1GHz 8MB,,AMD Radeon Graphics,512GB SSD M.2 PCIE G3X2,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-s14-m433ia-ryzen-7.html
Not Found,Liên hệ để báo giá,Intel Core i5-8265U 1.6GHz up to 3.9GHz 6MB,,NVIDIA GeForce MX250 2GB GDDR5 + Intel UHD Graphics 620,512GB SSD M.2 PCIE G3X2,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-s531fl-bq190t-i5-8265u-ram-8gb-ssd-512gb-15-6inch-vga-2gb.html
Not Found,Liên hệ để báo giá,Intel Core i5-8265U 1.6GHz up to 3.9GHz 6MB,,Intel UHD Graphics 620,512GB SSD M.2 PCIE G3X2,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-s531fa-bq104t-i5-8265u-ram-8gb-ssd-512gb-15-6inch.html
Not Found,29.850.000đ,"Intel® Core™ i7-10750H , 2.60GHz upto 5.00GHz, 12 MB cache, 6 cores 12 threads, 12MB Cache",,NVIDIA® GeForce GTX1660Ti 6GB GDDR6,512GB M.2 NVMe™ PCIe® 3.0 SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g512-i7-vga-6gb.html
Not Found,9.390.000đ,AMD Ryzen 3-3250U 2.6GHz up to 3.5GHz 4MB,,AMD Radeon™ Graphics,256GB SSD M.2 PCIE G3X2,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-vivobook-d409da.html
Not Found,34.490.000đ,"AMD Ryzen 7-4800HS, tốc độ 2.9GHz tối đa lên đến 4.2GHz, 8MB bộ nhớ đệm",16GB,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,512GB M.2 NVMe PCIe 3.0,14 inches,2560 x 1440 pixels (2K),,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga401iu-anime-matrix.html
Not Found,40.900.000đ,11th Gen Intel Core i7-1165G7 Processor (4 x 2.80 GHz),16GB,NVIDIA GeForce MX450; Intel Iris Xe Graphics,1TB SSD,14 inches,1080 x 1920 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-zenbook-duo-14-ux482eg-ka099t.html
Not Found,13.490.000đ,Intel Core i5-8250U 1.60 GHz,,Intel UHD Graphics 620,"HDD: 1 TB, Hỗ trợ thay thế SSD M.2 SATA 3",14 inches,1366 x 768 pixels (HD+),,,,https://cellphones.com.vn/laptop-asus-x407ua-bv308t-i5-8250u-vang.html
Not Found,21.490.000đ,"Intel Core 5 210H 2.2 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 12 luồng)",16GB,NVIDIA GeForce RTX 3050 6GB 6GB GDDR6Intel Graphics,512GB M.2 NVMe PCIe 4.0 SSD,16 inches,1920 x 1200 pixels (WUXGA),,,,https://cellphones.com.vn/laptop-asus-v16-k3607vj-rp092w.html
Not Found,20.290.000đ,AMD Ryzen 7 - 5800H,8GB,AMD Radeon Graphics,512 GB SSD NVMe PCIe,14 inches,2880 x 1800 pixels,,,,https://cellphones.com.vn/laptop-asus-vivobook-pro-m3401qa-km025t.html
Not Found,Liên hệ để báo giá,Intel Core i3-8145U 2.1GHz up to 3.9GHz 4MB,,Intel HD Graphics 620,"HDD 1TB 5400rpm, x1 slot SSD M.2 (SATA/PCIE)",15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-x509fa-ej099t-core-i3-8145u-ram-4g-hdd-1tb-15-6-inch.html
Not Found,Liên hệ để báo giá,"Intel Core i7-9750H (2.6GHz upto 4.5GHz, 6Cores, 12Threads, 12MB cache, FSB 8GT/s)",,NVIDIA GeForce RTX 2070 8GB GDDR6,512GB SSD M.2 PCIe3X4 (Hỗ trợ RAID 0),15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-gx502gw-es021t-i7-9750h.html
Not Found,Liên hệ để báo giá,Intel Core i5-8265U (1.60GHz Up to 3.90 GHz),,NVIDIA GeForce MX250 2GB,512GB SSD,15.6 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-a512fl-ej164t-i5-8265u-bac.html
Not Found,Liên hệ để báo giá,Intel Core i5-8265U 1.6GHz up to 3.9GHz 6MB,,Intel UHD Graphics 620,512GB SSD M.2 PCIE G3X2,14 inches,1920 x 1080 pixels (FullHD),,,,https://cellphones.com.vn/laptop-asus-s431fa-eb076t-i5-8265u-ram-8gb-ssd-512gb-14inch.html
